CASEOID,ACTIVITYOID,TIMESTAMP,Variant,Variant index
3640,6,2012/05/09 18:06:30.000,Variant 1,1
3642,1,2011/12/16 20:23:39.000,Variant 36,36
3642,8,2011/12/16 20:34:36.000,Variant 36,36
3642,9,2012/01/09 18:21:28.000,Variant 36,36
3642,8,2012/01/11 20:03:54.000,Variant 36,36
3642,6,2012/01/11 20:21:01.000,Variant 36,36
3642,6,2012/01/11 20:21:01.000,Variant 36,36
3646,1,2012/04/16 20:22:42.000,Variant 10,10
3646,8,2012/04/16 20:40:17.000,Variant 10,10
3646,8,2012/04/16 23:33:53.000,Variant 10,10
3646,6,2012/04/19 19:27:20.000,Variant 10,10
3648,1,2011/03/08 19:26:19.000,Variant 1,1
3648,8,2011/03/08 19:28:08.000,Variant 1,1
3648,6,2011/03/08 20:10:36.000,Variant 1,1
3649,1,2011/05/26 22:10:59.000,Variant 1,1
3649,8,2011/05/26 22:11:37.000,Variant 1,1
3649,6,2011/05/27 15:31:20.000,Variant 1,1
3650,1,2011/07/01 22:03:56.000,Variant 2,2
3650,8,2011/07/06 21:35:44.000,Variant 2,2
3650,9,2011/07/06 22:13:26.000,Variant 2,2
3650,6,2011/07/11 21:05:39.000,Variant 2,2
3651,1,2011/09/28 17:39:22.000,Variant 1,1
3651,8,2011/09/28 18:26:08.000,Variant 1,1
3651,6,2011/09/28 21:05:31.000,Variant 1,1
3652,1,2011/12/15 17:40:46.000,Variant 1,1
3652,8,2011/12/15 17:59:27.000,Variant 1,1
3652,6,2011/12/15 19:38:24.000,Variant 1,1
3655,1,2011/04/05 22:54:51.000,Variant 1,1
3655,8,2011/04/05 23:52:22.000,Variant 1,1
3655,6,2011/04/07 20:23:36.000,Variant 1,1
3658,1,2012/03/16 00:58:06.000,Variant 2,2
3658,8,2012/03/19 17:34:07.000,Variant 2,2
3658,9,2012/03/19 19:18:58.000,Variant 2,2
3658,6,2012/03/20 17:26:07.000,Variant 2,2
3660,1,2012/01/20 20:34:17.000,Variant 1,1
3660,8,2012/01/20 20:34:27.000,Variant 1,1
3660,6,2012/01/24 19:31:06.000,Variant 1,1
3661,1,2012/03/13 18:50:46.000,Variant 1,1
3661,8,2012/03/13 18:50:56.000,Variant 1,1
3661,6,2012/03/19 19:11:35.000,Variant 1,1
3664,1,2012/06/15 22:52:54.000,Variant 1,1
3664,8,2012/06/19 18:58:35.000,Variant 1,1
3664,6,2012/06/19 19:01:55.000,Variant 1,1
3665,1,2012/04/20 17:35:20.000,Variant 2,2
3665,8,2012/04/20 19:55:58.000,Variant 2,2
3665,9,2012/04/24 17:25:27.000,Variant 2,2
3665,6,2012/05/07 18:30:24.000,Variant 2,2
3667,1,2012/04/12 18:31:24.000,Variant 1,1
3667,8,2012/04/12 20:09:34.000,Variant 1,1
3667,6,2012/04/20 18:57:00.000,Variant 1,1
3668,1,2011/09/20 22:34:55.000,Variant 1,1
3668,8,2011/09/20 23:02:48.000,Variant 1,1
3668,6,2011/09/21 17:57:49.000,Variant 1,1
3671,1,2011/10/12 16:03:44.000,Variant 1,1
3671,8,2011/10/13 15:01:13.000,Variant 1,1
3671,6,2011/10/13 15:11:22.000,Variant 1,1
3672,1,2011/10/20 21:22:37.000,Variant 1,1
3672,8,2011/10/20 21:22:53.000,Variant 1,1
3672,6,2011/10/20 22:45:36.000,Variant 1,1
3675,1,2012/05/24 23:51:53.000,Variant 1,1
3675,8,2012/05/25 21:19:08.000,Variant 1,1
3675,6,2012/05/28 16:22:48.000,Variant 1,1
3677,1,2011/12/23 20:35:19.000,Variant 4,4
3677,6,2011/12/23 20:35:48.000,Variant 4,4
3679,1,2012/06/12 17:25:34.000,Variant 1,1
3679,8,2012/06/12 17:25:42.000,Variant 1,1
3679,6,2012/06/18 20:15:56.000,Variant 1,1
3681,1,2011/04/26 23:51:38.000,Variant 1,1
3681,8,2011/04/26 23:58:09.000,Variant 1,1
3681,6,2011/05/05 17:18:13.000,Variant 1,1
3682,1,2011/03/02 01:54:03.000,Variant 1,1
3682,8,2011/03/02 01:55:09.000,Variant 1,1
3682,6,2011/03/02 01:55:35.000,Variant 1,1
3683,1,2012/06/13 16:32:16.000,Variant 1,1
3683,8,2012/06/13 16:33:24.000,Variant 1,1
3683,6,2012/06/13 19:01:40.000,Variant 1,1
3685,1,2011/03/12 01:07:00.000,Variant 99,99
3685,9,2011/03/12 01:19:12.000,Variant 99,99
3685,8,2011/03/14 18:14:44.000,Variant 99,99
3685,9,2011/03/14 18:14:50.000,Variant 99,99
3685,8,2011/03/14 19:27:05.000,Variant 99,99
3685,6,2011/03/14 19:28:34.000,Variant 99,99
3685,8,2011/03/24 00:01:12.000,Variant 99,99
3685,9,2011/03/24 00:01:19.000,Variant 99,99
3685,8,2011/04/01 23:25:46.000,Variant 99,99
3685,6,2011/04/01 23:26:38.000,Variant 99,99
3687,1,2011/06/22 21:17:59.000,Variant 12,12
3687,8,2011/06/22 21:49:09.000,Variant 12,12
3687,9,2011/06/22 21:49:20.000,Variant 12,12
3687,8,2011/07/15 23:36:32.000,Variant 12,12
3687,9,2011/07/15 23:39:16.000,Variant 12,12
3687,6,2011/07/22 22:57:52.000,Variant 12,12
3689,1,2011/11/23 23:16:49.000,Variant 2,2
3689,8,2011/11/24 23:21:28.000,Variant 2,2
3689,9,2011/12/10 00:24:05.000,Variant 2,2
3689,6,2011/12/15 00:52:46.000,Variant 2,2
3691,1,2011/10/25 16:24:02.000,Variant 16,16
3691,1,2011/10/28 15:43:41.000,Variant 16,16
3691,8,2011/10/28 15:44:39.000,Variant 16,16
3691,9,2011/11/08 01:10:12.000,Variant 16,16
3691,6,2011/11/30 00:39:51.000,Variant 16,16
3694,1,2011/08/22 17:40:17.000,Variant 4,4
3694,6,2011/08/22 22:08:16.000,Variant 4,4
3695,1,2011/02/01 23:39:33.000,Variant 1,1
3695,8,2011/02/08 23:49:41.000,Variant 1,1
3695,6,2011/02/08 23:49:58.000,Variant 1,1
3697,1,2011/02/02 22:34:43.000,Variant 3,3
3697,8,2011/02/18 20:44:51.000,Variant 3,3
3697,9,2011/02/25 22:55:12.000,Variant 3,3
3697,8,2011/02/26 01:38:20.000,Variant 3,3
3697,6,2011/02/26 01:38:26.000,Variant 3,3
3698,8,2012/01/11 01:37:22.000,Variant 17,17
3698,9,2012/01/17 00:22:32.000,Variant 17,17
3698,6,2012/01/27 18:20:57.000,Variant 17,17
3699,1,2012/02/03 00:33:22.000,Variant 1,1
3699,8,2012/02/07 20:13:39.000,Variant 1,1
3699,6,2012/02/16 01:48:51.000,Variant 1,1
3700,1,2012/06/21 17:40:06.000,Variant 1,1
3700,8,2012/06/21 21:31:55.000,Variant 1,1
3700,6,2012/06/26 22:13:09.000,Variant 1,1
3702,1,2011/07/13 00:16:54.000,Variant 14,14
3702,1,2011/07/13 17:15:53.000,Variant 14,14
3702,6,2011/07/14 20:34:52.000,Variant 14,14
3704,1,2011/12/22 19:13:35.000,Variant 4,4
3704,6,2011/12/22 19:13:44.000,Variant 4,4
3709,1,2011/11/23 17:42:30.000,Variant 1,1
3709,8,2011/11/23 18:47:16.000,Variant 1,1
3709,6,2011/11/23 19:03:08.000,Variant 1,1
3710,1,2011/07/14 15:13:57.000,Variant 5,5
3710,1,2011/07/15 21:42:37.000,Variant 5,5
3710,8,2011/07/27 16:23:52.000,Variant 5,5
3710,6,2011/08/03 20:57:22.000,Variant 5,5
3711,1,2011/07/11 15:22:13.000,Variant 1,1
3711,8,2011/07/11 15:22:33.000,Variant 1,1
3711,6,2011/07/11 15:22:46.000,Variant 1,1
3712,1,2012/04/02 18:21:01.000,Variant 1,1
3712,8,2012/04/03 15:52:30.000,Variant 1,1
3712,6,2012/04/03 15:53:49.000,Variant 1,1
3713,1,2012/05/21 21:58:47.000,Variant 1,1
3713,8,2012/05/25 16:51:17.000,Variant 1,1
3713,6,2012/05/31 17:19:30.000,Variant 1,1
3714,1,2011/12/12 23:58:23.000,Variant 1,1
3714,8,2011/12/15 01:21:08.000,Variant 1,1
3714,6,2011/12/15 01:36:24.000,Variant 1,1
3715,1,2012/06/29 00:30:30.000,Variant 1,1
3715,8,2012/06/29 00:30:51.000,Variant 1,1
3715,6,2012/06/29 15:54:27.000,Variant 1,1
3717,1,2011/03/02 23:52:50.000,Variant 15,15
3717,8,2011/03/03 00:04:57.000,Variant 15,15
3717,9,2011/03/03 00:08:02.000,Variant 15,15
3717,9,2011/03/15 20:44:13.000,Variant 15,15
3717,8,2011/04/13 17:19:02.000,Variant 15,15
3717,6,2011/04/13 17:19:25.000,Variant 15,15
3718,1,2012/01/17 23:20:12.000,Variant 100,100
3718,8,2012/01/18 23:35:19.000,Variant 100,100
3718,6,2012/01/20 22:59:59.000,Variant 100,100
3718,8,2012/01/25 00:59:13.000,Variant 100,100
3718,9,2012/01/27 01:07:15.000,Variant 100,100
3718,6,2012/02/08 23:50:41.000,Variant 100,100
3719,1,2011/10/10 17:13:29.000,Variant 1,1
3719,8,2011/10/10 17:13:39.000,Variant 1,1
3719,6,2011/10/10 17:57:00.000,Variant 1,1
3720,1,2011/04/01 20:09:30.000,Variant 1,1
3720,8,2011/04/06 21:14:56.000,Variant 1,1
3720,6,2011/04/06 21:17:47.000,Variant 1,1
3721,1,2011/10/06 16:47:17.000,Variant 1,1
3721,8,2011/10/11 18:30:33.000,Variant 1,1
3721,6,2011/10/24 16:11:13.000,Variant 1,1
3723,1,2011/11/14 19:01:51.000,Variant 1,1
3723,8,2011/11/14 22:54:35.000,Variant 1,1
3723,6,2011/11/14 23:18:21.000,Variant 1,1
3725,1,2012/06/25 22:55:37.000,Variant 7,7
3725,6,2012/06/25 22:59:01.000,Variant 7,7
3725,6,2012/06/25 22:59:03.000,Variant 7,7
3726,1,2012/01/26 22:07:42.000,Variant 1,1
3726,8,2012/01/30 18:28:47.000,Variant 1,1
3726,6,2012/01/30 18:31:51.000,Variant 1,1
3727,1,2012/01/03 23:42:41.000,Variant 1,1
3727,8,2012/01/03 23:43:13.000,Variant 1,1
3727,6,2012/01/09 22:12:24.000,Variant 1,1
3728,1,2011/12/20 17:34:17.000,Variant 14,14
3728,1,2011/12/20 23:37:22.000,Variant 14,14
3728,6,2011/12/20 23:43:17.000,Variant 14,14
3729,1,2011/09/29 15:08:57.000,Variant 4,4
3729,6,2011/09/29 15:26:43.000,Variant 4,4
3730,1,2011/12/07 18:48:27.000,Variant 1,1
3730,8,2011/12/07 20:05:17.000,Variant 1,1
3730,6,2011/12/09 17:19:52.000,Variant 1,1
3731,1,2012/05/08 15:08:15.000,Variant 1,1
3731,8,2012/05/08 15:08:23.000,Variant 1,1
3731,6,2012/05/08 16:34:32.000,Variant 1,1
3732,1,2011/12/13 17:10:55.000,Variant 1,1
3732,8,2011/12/14 01:10:33.000,Variant 1,1
3732,6,2011/12/22 17:34:17.000,Variant 1,1
3733,1,2011/11/10 19:00:17.000,Variant 7,7
3733,6,2011/11/11 02:04:54.000,Variant 7,7
3733,6,2011/11/11 02:04:54.000,Variant 7,7
3736,8,2012/03/29 18:18:54.000,Variant 9,9
3736,6,2012/03/29 18:51:32.000,Variant 9,9
3737,1,2012/04/13 21:36:05.000,Variant 1,1
3737,8,2012/04/13 21:36:16.000,Variant 1,1
3737,6,2012/04/16 21:41:18.000,Variant 1,1
3739,1,2011/11/09 17:19:51.000,Variant 4,4
3739,6,2011/11/09 17:38:34.000,Variant 4,4
3741,1,2012/05/03 16:50:16.000,Variant 1,1
3741,8,2012/05/03 16:50:26.000,Variant 1,1
3741,6,2012/05/08 15:40:53.000,Variant 1,1
3743,1,2011/10/18 18:45:08.000,Variant 1,1
3743,8,2011/10/18 19:06:34.000,Variant 1,1
3743,6,2011/10/18 19:09:04.000,Variant 1,1
3744,1,2011/04/20 23:17:50.000,Variant 15,15
3744,8,2011/04/27 18:27:13.000,Variant 15,15
3744,9,2011/04/28 18:35:37.000,Variant 15,15
3744,9,2011/04/28 21:15:01.000,Variant 15,15
3744,8,2011/04/29 00:01:53.000,Variant 15,15
3744,6,2011/05/04 18:22:25.000,Variant 15,15
3747,1,2012/01/16 23:16:46.000,Variant 1,1
3747,8,2012/01/19 01:04:11.000,Variant 1,1
3747,6,2012/01/26 19:25:08.000,Variant 1,1
3748,1,2011/03/25 22:53:00.000,Variant 5,5
3748,1,2011/03/25 22:54:54.000,Variant 5,5
3748,8,2011/04/05 23:23:08.000,Variant 5,5
3748,6,2011/04/05 23:23:14.000,Variant 5,5
3749,1,2011/05/19 23:45:22.000,Variant 1,1
3749,8,2011/05/31 23:40:42.000,Variant 1,1
3749,6,2011/06/14 22:06:33.000,Variant 1,1
3751,1,2012/03/20 20:21:24.000,Variant 1,1
3751,8,2012/03/20 23:01:32.000,Variant 1,1
3751,6,2012/03/20 23:03:28.000,Variant 1,1
3753,1,2012/03/20 20:27:36.000,Variant 1,1
3753,8,2012/03/20 23:04:30.000,Variant 1,1
3753,6,2012/03/21 01:37:06.000,Variant 1,1
3754,1,2011/10/27 23:21:46.000,Variant 4,4
3754,6,2011/10/28 17:32:48.000,Variant 4,4
3755,1,2011/10/17 23:18:59.000,Variant 1,1
3755,8,2011/11/02 20:16:01.000,Variant 1,1
3755,6,2011/11/02 20:41:20.000,Variant 1,1
3758,1,2011/02/10 01:13:53.000,Variant 1,1
3758,8,2011/02/10 18:01:34.000,Variant 1,1
3758,6,2011/02/11 18:19:58.000,Variant 1,1
3760,1,2012/05/02 16:20:43.000,Variant 4,4
3760,6,2012/05/02 21:45:05.000,Variant 4,4
3761,8,2011/12/16 17:08:11.000,Variant 9,9
3761,6,2011/12/16 18:21:28.000,Variant 9,9
3762,1,2012/04/24 18:52:09.000,Variant 1,1
3762,8,2012/04/24 18:52:22.000,Variant 1,1
3762,6,2012/04/24 18:53:17.000,Variant 1,1
3763,1,2012/03/08 22:22:34.000,Variant 1,1
3763,8,2012/03/10 01:56:02.000,Variant 1,1
3763,6,2012/03/12 19:58:16.000,Variant 1,1
3765,1,2012/02/21 01:53:21.000,Variant 1,1
3765,8,2012/02/21 01:53:31.000,Variant 1,1
3765,6,2012/02/21 02:03:32.000,Variant 1,1
3767,1,2011/10/03 17:20:27.000,Variant 6,6
3767,8,2011/10/04 21:03:51.000,Variant 6,6
3767,6,2011/10/14 17:01:15.000,Variant 6,6
3767,6,2011/10/14 17:01:16.000,Variant 6,6
3768,1,2011/02/14 20:07:55.000,Variant 22,22
3768,8,2011/02/14 20:08:23.000,Variant 22,22
3768,9,2011/02/14 20:18:45.000,Variant 22,22
3768,8,2011/02/23 19:34:03.000,Variant 22,22
3768,9,2011/03/08 20:14:03.000,Variant 22,22
3768,8,2011/03/11 20:47:04.000,Variant 22,22
3768,6,2011/03/11 20:47:46.000,Variant 22,22
3772,1,2012/01/21 02:00:17.000,Variant 8,8
3772,8,2012/01/23 20:46:02.000,Variant 8,8
3772,6,2012/02/08 18:47:44.000,Variant 8,8
3772,8,2012/02/09 17:21:39.000,Variant 8,8
3772,6,2012/02/10 01:05:00.000,Variant 8,8
3773,1,2012/02/29 18:59:56.000,Variant 1,1
3773,8,2012/02/29 19:00:09.000,Variant 1,1
3773,6,2012/02/29 20:35:35.000,Variant 1,1
3774,1,2012/01/13 20:14:15.000,Variant 2,2
3774,8,2012/01/13 20:14:30.000,Variant 2,2
3774,9,2012/01/18 23:20:19.000,Variant 2,2
3774,6,2012/01/20 01:16:46.000,Variant 2,2
3777,1,2012/01/11 23:28:02.000,Variant 1,1
3777,8,2012/01/17 00:54:02.000,Variant 1,1
3777,6,2012/01/20 17:22:43.000,Variant 1,1
3778,1,2011/03/01 19:29:07.000,Variant 23,23
3778,8,2011/03/01 21:04:17.000,Variant 23,23
3778,8,2011/03/18 19:10:50.000,Variant 23,23
3778,9,2011/03/29 15:40:16.000,Variant 23,23
3778,8,2011/04/01 21:00:41.000,Variant 23,23
3778,6,2011/04/01 21:00:55.000,Variant 23,23
3779,1,2012/06/07 23:25:52.000,Variant 101,101
3779,8,2012/06/08 15:13:54.000,Variant 101,101
3779,4,2012/06/15 23:17:10.000,Variant 101,101
3779,4,2012/06/25 18:34:22.000,Variant 101,101
3779,4,2012/06/25 20:25:49.000,Variant 101,101
3779,6,2012/06/25 20:26:41.000,Variant 101,101
3781,8,2012/05/21 19:01:36.000,Variant 9,9
3781,6,2012/05/21 21:40:05.000,Variant 9,9
3782,1,2011/12/05 23:52:45.000,Variant 5,5
3782,1,2011/12/08 02:10:17.000,Variant 5,5
3782,8,2011/12/12 17:42:25.000,Variant 5,5
3782,6,2011/12/19 18:26:10.000,Variant 5,5
3783,1,2012/05/04 15:36:52.000,Variant 1,1
3783,8,2012/05/04 16:14:30.000,Variant 1,1
3783,6,2012/05/04 16:55:51.000,Variant 1,1
3785,1,2012/06/01 21:33:15.000,Variant 1,1
3785,8,2012/06/05 15:51:27.000,Variant 1,1
3785,6,2012/06/05 20:57:16.000,Variant 1,1
3786,1,2012/06/12 23:14:39.000,Variant 1,1
3786,8,2012/06/12 23:14:54.000,Variant 1,1
3786,6,2012/06/19 22:09:54.000,Variant 1,1
3789,1,2012/03/23 22:49:59.000,Variant 3,3
3789,8,2012/03/26 15:01:08.000,Variant 3,3
3789,9,2012/04/06 15:40:09.000,Variant 3,3
3789,8,2012/04/10 21:30:35.000,Variant 3,3
3789,6,2012/04/10 21:31:10.000,Variant 3,3
3790,1,2011/07/22 23:19:42.000,Variant 1,1
3790,8,2011/08/03 23:54:03.000,Variant 1,1
3790,6,2011/08/29 16:20:20.000,Variant 1,1
3791,1,2011/09/20 23:44:58.000,Variant 1,1
3791,8,2011/09/21 15:35:49.000,Variant 1,1
3791,6,2011/09/27 23:50:10.000,Variant 1,1
3792,1,2011/11/22 17:56:48.000,Variant 1,1
3792,8,2011/11/22 20:41:00.000,Variant 1,1
3792,6,2011/11/22 20:56:19.000,Variant 1,1
3793,1,2012/02/14 17:59:59.000,Variant 2,2
3793,8,2012/02/16 01:40:55.000,Variant 2,2
3793,9,2012/02/24 19:31:11.000,Variant 2,2
3793,6,2012/03/02 23:22:26.000,Variant 2,2
3795,1,2011/08/30 20:27:15.000,Variant 5,5
3795,1,2011/08/31 00:05:38.000,Variant 5,5
3795,8,2011/08/31 00:05:55.000,Variant 5,5
3795,6,2011/08/31 18:03:38.000,Variant 5,5
3796,1,2011/08/01 23:26:14.000,Variant 1,1
3796,8,2011/08/11 15:06:13.000,Variant 1,1
3796,6,2011/08/23 18:51:33.000,Variant 1,1
3797,1,2012/01/17 01:16:57.000,Variant 3,3
3797,8,2012/01/17 01:17:12.000,Variant 3,3
3797,9,2012/01/23 22:32:06.000,Variant 3,3
3797,8,2012/02/17 18:40:26.000,Variant 3,3
3797,6,2012/02/24 00:47:22.000,Variant 3,3
3800,1,2012/01/06 02:00:36.000,Variant 2,2
3800,8,2012/01/16 17:35:07.000,Variant 2,2
3800,9,2012/01/16 17:37:16.000,Variant 2,2
3800,6,2012/01/16 17:54:49.000,Variant 2,2
3801,1,2012/03/08 01:56:32.000,Variant 1,1
3801,8,2012/03/08 01:56:41.000,Variant 1,1
3801,6,2012/03/08 23:52:58.000,Variant 1,1
3803,1,2011/10/03 22:50:24.000,Variant 14,14
3803,1,2011/10/05 16:51:44.000,Variant 14,14
3803,6,2011/10/05 16:54:37.000,Variant 14,14
3804,1,2012/05/02 17:19:44.000,Variant 12,12
3804,8,2012/05/03 16:00:59.000,Variant 12,12
3804,9,2012/05/14 21:31:03.000,Variant 12,12
3804,8,2012/05/15 15:52:59.000,Variant 12,12
3804,9,2012/05/15 16:06:34.000,Variant 12,12
3804,6,2012/05/15 20:39:11.000,Variant 12,12
3805,1,2011/12/21 23:22:57.000,Variant 6,6
3805,8,2011/12/24 00:37:45.000,Variant 6,6
3805,6,2011/12/30 00:24:57.000,Variant 6,6
3805,6,2011/12/30 00:24:57.000,Variant 6,6
3807,1,2012/04/16 20:50:14.000,Variant 2,2
3807,8,2012/04/19 15:25:52.000,Variant 2,2
3807,9,2012/04/24 15:51:30.000,Variant 2,2
3807,6,2012/05/04 15:07:03.000,Variant 2,2
3808,8,2012/04/03 16:24:55.000,Variant 9,9
3808,6,2012/04/03 16:25:46.000,Variant 9,9
3810,1,2011/02/18 23:12:28.000,Variant 1,1
3810,8,2011/02/18 23:12:47.000,Variant 1,1
3810,6,2011/02/19 00:02:23.000,Variant 1,1
3811,1,2012/01/17 23:40:21.000,Variant 1,1
3811,8,2012/01/19 17:11:06.000,Variant 1,1
3811,6,2012/01/23 20:15:24.000,Variant 1,1
3812,1,2011/04/20 20:14:21.000,Variant 3,3
3812,8,2011/04/26 15:22:40.000,Variant 3,3
3812,9,2011/04/27 22:46:33.000,Variant 3,3
3812,8,2011/04/28 21:59:47.000,Variant 3,3
3812,6,2011/04/28 21:59:58.000,Variant 3,3
3814,1,2012/05/04 23:23:08.000,Variant 1,1
3814,8,2012/05/07 15:01:12.000,Variant 1,1
3814,6,2012/05/24 23:25:23.000,Variant 1,1
3816,1,2011/07/13 18:23:04.000,Variant 2,2
3816,8,2011/07/13 18:23:18.000,Variant 2,2
3816,9,2011/07/21 17:51:17.000,Variant 2,2
3816,6,2011/07/22 17:26:30.000,Variant 2,2
3817,1,2010/12/29 20:50:28.000,Variant 1,1
3817,8,2011/01/13 22:41:37.000,Variant 1,1
3817,6,2011/01/27 19:24:41.000,Variant 1,1
3820,1,2012/03/15 22:22:51.000,Variant 6,6
3820,8,2012/03/15 22:23:01.000,Variant 6,6
3820,6,2012/03/15 23:16:11.000,Variant 6,6
3820,6,2012/03/15 23:16:11.000,Variant 6,6
3821,1,2012/02/15 18:35:36.000,Variant 1,1
3821,8,2012/02/27 18:09:08.000,Variant 1,1
3821,6,2012/02/27 18:17:02.000,Variant 1,1
3823,1,2011/04/15 23:50:07.000,Variant 1,1
3823,8,2011/04/15 23:50:18.000,Variant 1,1
3823,6,2011/04/20 15:57:08.000,Variant 1,1
3824,1,2011/03/10 00:28:11.000,Variant 32,32
3824,1,2011/03/10 00:28:30.000,Variant 32,32
3824,1,2011/03/10 00:45:56.000,Variant 32,32
3824,8,2011/03/10 00:46:05.000,Variant 32,32
3824,9,2011/03/10 01:55:20.000,Variant 32,32
3824,8,2011/04/20 17:37:21.000,Variant 32,32
3824,6,2011/04/20 17:37:30.000,Variant 32,32
3825,1,2012/06/13 23:01:29.000,Variant 1,1
3825,8,2012/06/14 21:51:11.000,Variant 1,1
3825,6,2012/06/14 23:50:50.000,Variant 1,1
3826,1,2011/06/17 21:30:49.000,Variant 5,5
3826,1,2011/06/17 21:31:01.000,Variant 5,5
3826,8,2011/06/17 21:36:06.000,Variant 5,5
3826,6,2011/06/17 21:38:29.000,Variant 5,5
3828,1,2012/02/24 21:05:33.000,Variant 12,12
3828,8,2012/02/24 21:05:56.000,Variant 12,12
3828,9,2012/03/01 20:11:05.000,Variant 12,12
3828,8,2012/03/05 17:16:38.000,Variant 12,12
3828,9,2012/03/05 17:19:49.000,Variant 12,12
3828,6,2012/03/05 20:59:06.000,Variant 12,12
3829,1,2012/01/16 20:52:38.000,Variant 1,1
3829,8,2012/01/23 20:43:06.000,Variant 1,1
3829,6,2012/01/24 22:07:44.000,Variant 1,1
3830,1,2011/10/24 23:18:05.000,Variant 1,1
3830,8,2011/10/25 15:09:32.000,Variant 1,1
3830,6,2011/11/07 17:20:27.000,Variant 1,1
3831,1,2011/08/09 19:06:25.000,Variant 1,1
3831,8,2011/08/09 19:06:35.000,Variant 1,1
3831,6,2011/08/09 20:30:51.000,Variant 1,1
3833,1,2011/03/14 18:33:01.000,Variant 5,5
3833,1,2011/03/14 18:38:11.000,Variant 5,5
3833,8,2011/03/14 19:34:20.000,Variant 5,5
3833,6,2011/03/14 19:34:26.000,Variant 5,5
3834,1,2011/12/28 17:13:11.000,Variant 1,1
3834,8,2012/01/05 19:07:38.000,Variant 1,1
3834,6,2012/01/27 18:47:15.000,Variant 1,1
3836,1,2011/03/10 20:43:24.000,Variant 1,1
3836,8,2011/03/10 20:44:08.000,Variant 1,1
3836,6,2011/03/11 00:41:57.000,Variant 1,1
3838,1,2011/04/05 20:46:10.000,Variant 1,1
3838,8,2011/04/05 20:46:34.000,Variant 1,1
3838,6,2011/04/05 21:28:45.000,Variant 1,1
3839,2,2011/10/26 17:00:07.000,Variant 102,102
3839,5,2011/10/27 16:06:22.000,Variant 102,102
3839,6,2011/11/30 01:45:06.000,Variant 102,102
3841,1,2011/01/03 17:22:59.000,Variant 11,11
3841,1,2011/01/10 19:35:25.000,Variant 11,11
3841,8,2011/01/10 19:35:33.000,Variant 11,11
3841,9,2011/01/11 20:16:12.000,Variant 11,11
3841,8,2011/01/25 22:31:30.000,Variant 11,11
3841,6,2011/01/25 22:31:38.000,Variant 11,11
3842,1,2012/03/17 01:23:26.000,Variant 1,1
3842,8,2012/03/17 01:28:48.000,Variant 1,1
3842,6,2012/03/20 20:42:43.000,Variant 1,1
3843,1,2011/06/16 17:54:12.000,Variant 1,1
3843,8,2011/06/16 17:54:32.000,Variant 1,1
3843,6,2011/06/16 17:54:43.000,Variant 1,1
3845,1,2012/02/25 00:38:13.000,Variant 6,6
3845,8,2012/02/25 00:38:23.000,Variant 6,6
3845,6,2012/03/01 21:06:30.000,Variant 6,6
3845,6,2012/03/01 21:06:31.000,Variant 6,6
3846,1,2011/12/20 01:53:57.000,Variant 2,2
3846,8,2011/12/20 23:48:13.000,Variant 2,2
3846,9,2011/12/21 01:28:54.000,Variant 2,2
3846,6,2012/01/10 20:08:29.000,Variant 2,2
3847,1,2012/05/21 21:56:44.000,Variant 2,2
3847,8,2012/05/22 17:49:04.000,Variant 2,2
3847,9,2012/05/22 22:46:51.000,Variant 2,2
3847,6,2012/05/23 16:10:52.000,Variant 2,2
3848,1,2011/06/01 22:08:40.000,Variant 3,3
3848,8,2011/06/01 22:09:03.000,Variant 3,3
3848,9,2011/06/01 22:40:09.000,Variant 3,3
3848,8,2011/06/15 16:36:55.000,Variant 3,3
3848,6,2011/06/15 16:37:03.000,Variant 3,3
3851,1,2011/08/23 15:51:12.000,Variant 1,1
3851,8,2011/08/24 21:58:37.000,Variant 1,1
3851,6,2011/08/26 17:28:47.000,Variant 1,1
3853,1,2012/01/18 19:25:49.000,Variant 1,1
3853,8,2012/01/19 17:02:17.000,Variant 1,1
3853,6,2012/01/19 17:06:35.000,Variant 1,1
3854,1,2012/06/08 15:35:33.000,Variant 4,4
3854,6,2012/06/08 18:31:08.000,Variant 4,4
3855,1,2011/03/21 17:31:31.000,Variant 1,1
3855,8,2011/03/23 00:40:35.000,Variant 1,1
3855,6,2011/03/25 00:23:05.000,Variant 1,1
3859,1,2012/05/22 17:47:19.000,Variant 1,1
3859,8,2012/05/22 22:20:17.000,Variant 1,1
3859,6,2012/05/23 20:08:01.000,Variant 1,1
3860,8,2011/12/19 17:27:50.000,Variant 9,9
3860,6,2011/12/19 17:36:01.000,Variant 9,9
3861,1,2012/01/19 18:59:45.000,Variant 2,2
3861,8,2012/01/19 19:39:09.000,Variant 2,2
3861,9,2012/01/27 01:35:54.000,Variant 2,2
3861,6,2012/01/27 01:45:03.000,Variant 2,2
3867,1,2011/11/07 18:25:24.000,Variant 2,2
3867,8,2011/11/07 18:25:36.000,Variant 2,2
3867,9,2011/11/07 23:47:34.000,Variant 2,2
3867,6,2011/11/08 18:55:12.000,Variant 2,2
3868,1,2011/01/26 18:03:30.000,Variant 1,1
3868,8,2011/02/04 18:01:42.000,Variant 1,1
3868,6,2011/02/05 01:02:24.000,Variant 1,1
3869,1,2012/05/22 23:08:58.000,Variant 2,2
3869,8,2012/05/24 17:58:24.000,Variant 2,2
3869,9,2012/05/24 21:01:50.000,Variant 2,2
3869,6,2012/05/25 16:11:48.000,Variant 2,2
